Epoch,Iteration,Loss,Accuracy,Learning Rate
4,72,0.9382,0.5873,0.000994
4,73,0.9411,0.5849,0.000994
4,74,0.9473,0.5833,0.000994
4,75,0.9508,0.5818,0.000994
4,76,0.9517,0.5816,0.000994
4,77,0.9489,0.5817,0.000994
4,78,0.9468,0.5819,0.000994
4,79,0.9484,0.5801,0.000994
4,80,0.9476,0.581,0.000994
4,81,0.9504,0.5808,0.000994
4,82,0.9553,0.5787,0.000994
4,83,0.9565,0.577,0.000994
4,84,0.9589,0.5757,0.000994
4,85,0.9601,0.5756,0.000994
4,86,0.9583,0.5761,0.000994
4,87,0.9561,0.5761,0.000994
4,0,0.9278,0.4688,0.000994
4,1,0.9405,0.5,0.000994
4,2,0.909,0.5312,0.000994
4,3,0.9882,0.5078,0.000994
4,4,0.9597,0.525,0.000994
4,5,0.9191,0.5417,0.000994
4,6,0.8787,0.5714,0.000994
4,7,0.8672,0.5742,0.000994
4,8,0.8608,0.5938,0.000994
4,9,0.8606,0.5938,0.000994
4,10,0.8606,0.5938,0.000993
4,11,0.8508,0.5964,0.000993
4,12,0.8428,0.6058,0.000993
4,13,0.842,0.6138,0.000993
4,14,0.8541,0.6083,0.000993
4,15,0.8579,0.6074,0.000993
4,16,0.8539,0.6048,0.000993
4,17,0.8582,0.599,0.000993
4,18,0.8671,0.597,0.000993
4,19,0.8696,0.6,0.000993
4,20,0.8664,0.6012,0.000993
4,21,0.8922,0.598,0.000993
4,22,0.886,0.6005,0.000993
4,23,0.8912,0.5964,0.000993
4,24,0.8921,0.595,0.000993
4,25,0.897,0.595,0.000993
4,26,0.895,0.5949,0.000993
4,27,0.8981,0.5938,0.000993
4,28,0.9005,0.5938,0.000993
4,29,0.8975,0.5927,0.000993
4,30,0.8977,0.5938,0.000993
4,31,0.8947,0.5947,0.000993
4,32,0.9023,0.5938,0.000993
4,33,0.9004,0.5947,0.000993
4,34,0.9015,0.5946,0.000993
4,35,0.8971,0.5972,0.000993
4,36,0.9062,0.5912,0.000993
4,37,0.9005,0.5929,0.000993
4,38,0.8952,0.5986,0.000993
4,39,0.8947,0.5992,0.000993
4,40,0.8907,0.6029,0.000993
4,41,0.8971,0.6004,0.000993
4,42,0.8924,0.6032,0.000993
4,43,0.899,0.6023,0.000993
4,44,0.9021,0.6014,0.000992
4,45,0.899,0.6026,0.000992
4,46,0.8962,0.6044,0.000992
4,47,0.8938,0.6074,0.000992
4,48,0.8977,0.6046,0.000992
4,49,0.9075,0.6025,0.000992
4,50,0.9079,0.6023,0.000992
4,51,0.9067,0.604,0.000992
4,52,0.9041,0.6055,0.000992
4,53,0.9051,0.6053,0.000992
4,54,0.9047,0.6051,0.000992
4,55,0.9006,0.6066,0.000992
4,56,0.9048,0.6042,0.000992
4,57,0.9045,0.6056,0.000992
4,58,0.9047,0.6006,0.000992
4,59,0.9018,0.6,0.000992
4,60,0.8996,0.5989,0.000992
4,61,0.8989,0.5998,0.000992
4,62,0.8952,0.6012,0.000992
4,63,0.891,0.6025,0.000992
4,64,0.891,0.6005,0.000992
4,65,0.889,0.6009,0.000992
4,66,0.8917,0.5998,0.000992
4,67,0.8885,0.6011,0.000992
4,68,0.8932,0.5987,0.000992
4,69,0.8909,0.5996,0.000992
4,70,0.8916,0.599,0.000992
4,71,0.8923,0.5981,0.000992
4,72,0.8939,0.5972,0.000992
4,73,0.8961,0.5959,0.000992
4,74,0.8994,0.5942,0.000992
4,75,0.9023,0.5938,0.000991
4,76,0.9009,0.595,0.000991
4,77,0.903,0.5938,0.000991
4,78,0.9019,0.593,0.000991
4,79,0.9066,0.5914,0.000991
4,80,0.9077,0.5903,0.000991
4,81,0.91,0.5896,0.000991
4,82,0.9116,0.5881,0.000991
4,83,0.9118,0.5885,0.000991
4,84,0.9121,0.5886,0.000991
4,85,0.9108,0.5887,0.000991
4,86,0.9086,0.5891,0.000991
4,87,0.9051,0.5904,0.000991
4,0,0.9654,0.5,0.000991
4,1,0.922,0.5781,0.000991
4,2,0.9572,0.5938,0.000991
4,3,0.9059,0.5859,0.000991
4,4,0.8447,0.6062,0.000991
4,5,0.8386,0.6094,0.000991
4,6,0.8447,0.6071,0.000991
4,7,0.8598,0.6133,0.000991
4,8,0.8856,0.6042,0.000991
4,9,0.8875,0.6094,0.000991
4,10,0.8738,0.6193,0.000991
4,11,0.8905,0.612,0.000991
4,12,0.8777,0.6178,0.000991
4,13,0.8787,0.6183,0.000991
4,14,0.8847,0.6167,0.000991
4,15,0.8815,0.6133,0.000991
4,16,0.8774,0.6213,0.000991
4,17,0.8749,0.6233,0.00099
4,18,0.8892,0.6151,0.00099
4,19,0.8935,0.6125,0.00099
4,20,0.8885,0.6176,0.00099
4,21,0.8902,0.6136,0.00099
4,22,0.9016,0.606,0.00099
4,23,0.9073,0.6055,0.00099
4,24,0.9039,0.6075,0.00099
4,25,0.8944,0.6142,0.00099
4,26,0.89,0.6134,0.00099
4,27,0.8864,0.6161,0.00099
4,28,0.8909,0.6153,0.00099
4,29,0.8891,0.6135,0.00099
4,30,0.8965,0.6058,0.00099
4,31,0.8889,0.6064,0.00099
4,32,0.8813,0.6127,0.00099
4,33,0.8897,0.6094,0.00099
4,34,0.8868,0.608,0.00099
4,35,0.8891,0.6076,0.00099
4,36,0.8882,0.6098,0.00099
4,37,0.8873,0.611,0.00099
4,38,0.8877,0.6122,0.00099
4,39,0.8842,0.6172,0.00099
4,40,0.881,0.6151,0.00099
4,41,0.8802,0.6161,0.00099
4,42,0.8756,0.6192,0.00099
4,43,0.8695,0.6229,0.00099
4,44,0.8642,0.6257,0.00099
4,45,0.8626,0.627,0.000989
4,46,0.8655,0.6257,0.000989
4,47,0.8673,0.6237,0.000989
4,48,0.8734,0.6218,0.000989
4,49,0.8677,0.6256,0.000989
4,50,0.8709,0.6225,0.000989
4,51,0.8701,0.6214,0.000989
4,52,0.8693,0.6226,0.000989
4,53,0.8695,0.6227,0.000989
4,54,0.8673,0.6244,0.000989
4,55,0.8666,0.625,0.000989
4,56,0.865,0.6234,0.000989
4,57,0.8714,0.6196,0.000989
4,58,0.8691,0.6208,0.000989
4,59,0.8663,0.6214,0.000989
4,60,0.8639,0.6214,0.000989
4,61,0.8651,0.6195,0.000989
4,62,0.8613,0.62,0.000989
4,63,0.8626,0.6201,0.000989
4,64,0.8586,0.6216,0.000989
4,65,0.8558,0.6226,0.000989
4,66,0.8602,0.6203,0.000989
4,67,0.8619,0.6195,0.000989
4,68,0.8587,0.6205,0.000989
4,69,0.8583,0.6205,0.000989
4,70,0.8577,0.621,0.000989
4,71,0.858,0.6202,0.000988
4,72,0.8522,0.6233,0.000988
4,73,0.8544,0.6225,0.000988
4,74,0.853,0.6233,0.000988
4,75,0.8512,0.6246,0.000988
4,76,0.8492,0.625,0.000988
4,77,0.8497,0.6238,0.000988
4,78,0.8482,0.625,0.000988
4,79,0.8505,0.6227,0.000988
4,80,0.8507,0.6223,0.000988
4,81,0.8487,0.6231,0.000988
4,82,0.8457,0.6227,0.000988
4,83,0.8507,0.622,0.000988
4,84,0.8509,0.6217,0.000988
4,85,0.8571,0.6214,0.000988
4,86,0.8578,0.6218,0.000988
4,87,0.8577,0.6214,0.000988
4,0,0.6061,0.7812,0.000988
4,1,0.7714,0.7188,0.000988
4,2,0.7533,0.6875,0.000988
4,3,0.7879,0.6406,0.000988
4,4,0.7615,0.6687,0.000988
4,5,0.7796,0.6667,0.000988
4,6,0.8077,0.6562,0.000988
4,7,0.8449,0.6406,0.000988
4,8,0.8554,0.6424,0.000988
4,9,0.8484,0.6438,0.000987
4,10,0.8618,0.6307,0.000987
4,11,0.9066,0.6198,0.000987
4,12,0.9046,0.6154,0.000987
4,13,0.9061,0.6205,0.000987
4,14,0.8893,0.6229,0.000987
4,15,0.8933,0.625,0.000987
4,16,0.8969,0.6287,0.000987
4,17,0.9189,0.6163,0.000987
4,18,0.8981,0.6234,0.000987
4,19,0.8819,0.625,0.000987
4,20,0.8819,0.622,0.000987
4,21,0.8899,0.6193,0.000987
4,22,0.8807,0.6196,0.000987
4,23,0.8812,0.6172,0.000987
4,24,0.8706,0.6212,0.000987
4,25,0.8671,0.6178,0.000987
4,26,0.8693,0.6192,0.000987
4,27,0.8723,0.6138,0.000987
4,28,0.8738,0.6185,0.000987
4,29,0.8666,0.624,0.000987
4,30,0.86,0.625,0.000987
4,31,0.8664,0.6221,0.000987
4,32,0.8666,0.6231,0.000987
4,33,0.8586,0.6259,0.000987
4,34,0.859,0.625,0.000986
4,35,0.8531,0.6259,0.000986
4,36,0.8553,0.625,0.000986
4,37,0.8533,0.6258,0.000986
4,38,0.8496,0.6274,0.000986
4,39,0.8509,0.6266,0.000986
4,40,0.848,0.6288,0.000986
4,41,0.8507,0.6265,0.000986
4,42,0.8483,0.6272,0.000986
4,43,0.8467,0.6278,0.000986
4,44,0.8442,0.6292,0.000986
4,45,0.8394,0.6318,0.000986
4,46,0.8422,0.6316,0.000986
4,47,0.8402,0.6341,0.000986
4,48,0.8357,0.6352,0.000986
4,49,0.834,0.6331,0.000986
4,50,0.8349,0.6324,0.000986
4,51,0.8378,0.6286,0.000986
4,52,0.8451,0.6268,0.000986
4,53,0.844,0.6256,0.000986
4,54,0.8426,0.6261,0.000986
4,55,0.8446,0.625,0.000986
4,56,0.8537,0.6223,0.000986
4,57,0.854,0.6196,0.000985
4,58,0.8511,0.6218,0.000985
4,59,0.8503,0.624,0.000985
4,60,0.8494,0.624,0.000985
4,61,0.847,0.6245,0.000985
4,62,0.8497,0.6255,0.000985
4,63,0.8505,0.625,0.000985
4,64,0.8495,0.6236,0.000985
4,65,0.8474,0.6231,0.000985
4,66,0.8443,0.6236,0.000985
4,67,0.8434,0.6241,0.000985
4,68,0.8417,0.6255,0.000985
4,69,0.8411,0.6268,0.000985
4,70,0.8427,0.6272,0.000985
4,71,0.8413,0.6285,0.000985
4,72,0.8398,0.6297,0.000985
4,73,0.8397,0.6292,0.000985
4,74,0.8356,0.6317,0.000985
4,75,0.8353,0.6316,0.000985
4,76,0.8342,0.6315,0.000985
4,77,0.8359,0.6314,0.000985
4,78,0.838,0.6313,0.000985
4,79,0.8385,0.6309,0.000985
4,80,0.8371,0.6312,0.000984
4,81,0.835,0.6319,0.000984
4,82,0.8348,0.631,0.000984
4,83,0.8335,0.6321,0.000984
4,84,0.8372,0.6305,0.000984
4,85,0.8386,0.6297,0.000984
4,86,0.8363,0.63,0.000984
4,87,0.8337,0.63,0.000984
4,0,0.5511,0.75,0.000984
4,1,0.5815,0.7188,0.000984
4,2,0.8054,0.625,0.000984
4,3,0.7806,0.625,0.000984
4,4,0.803,0.6125,0.000984
4,5,0.827,0.6042,0.000984
4,6,0.8156,0.6027,0.000984
4,7,0.8777,0.6133,0.000984
4,8,0.8756,0.6007,0.000984
4,9,0.8657,0.6062,0.000984
4,10,0.8603,0.608,0.000984
4,11,0.8474,0.6146,0.000984
4,12,0.8435,0.6202,0.000984
4,13,0.8519,0.6094,0.000984
4,14,0.8473,0.6125,0.000984
4,15,0.8452,0.6191,0.000983
4,16,0.8628,0.6176,0.000983
4,17,0.8732,0.6094,0.000983
4,18,0.8802,0.6036,0.000983
4,19,0.8793,0.6,0.000983
4,20,0.8823,0.5982,0.000983
4,21,0.8862,0.5966,0.000983
4,22,0.8905,0.5965,0.000983
4,23,0.8893,0.5951,0.000983
4,24,0.8905,0.5938,0.000983
4,25,0.8864,0.5986,0.000983
4,26,0.9007,0.5938,0.000983
4,27,0.8998,0.5938,0.000983
4,28,0.8979,0.5948,0.000983
4,29,0.9003,0.5927,0.000983
4,30,0.8992,0.5938,0.000983
4,31,0.8903,0.5947,0.000983
4,32,0.8912,0.5947,0.000983
4,33,0.8926,0.5938,0.000983
4,34,0.8909,0.5964,0.000983
4,35,0.893,0.5955,0.000983
4,36,0.8973,0.5921,0.000982
4,37,0.8995,0.5921,0.000982
4,38,0.8945,0.5954,0.000982
4,39,0.8891,0.5961,0.000982
4,40,0.8919,0.5938,0.000982
4,41,0.8935,0.593,0.000982
4,42,0.8877,0.5952,0.000982
4,43,0.8961,0.5916,0.000982
4,44,0.8959,0.5917,0.000982
4,45,0.8997,0.5904,0.000982
4,46,0.8969,0.5931,0.000982
4,47,0.8928,0.5957,0.000982
4,48,0.891,0.5976,0.000982
4,49,0.8922,0.5969,0.000982
4,50,0.888,0.5987,0.000982
4,51,0.8874,0.5998,0.000982
4,52,0.8858,0.6002,0.000982
4,53,0.8909,0.5984,0.000982
4,54,0.89,0.5989,0.000982
4,55,0.895,0.5982,0.000982
4,56,0.897,0.5981,0.000982
4,57,0.8927,0.5991,0.000981
4,58,0.8912,0.5985,0.000981
4,59,0.8892,0.599,0.000981
4,60,0.8878,0.5978,0.000981
4,61,0.8927,0.5958,0.000981
4,62,0.8933,0.5942,0.000981
4,63,0.8924,0.5933,0.000981
4,64,0.8926,0.5942,0.000981
4,65,0.8888,0.5966,0.000981
4,66,0.8866,0.5956,0.000981
4,67,0.8885,0.5951,0.000981
4,68,0.8866,0.596,0.000981
4,69,0.8857,0.5969,0.000981
4,70,0.8855,0.5955,0.000981
4,71,0.8839,0.5964,0.000981
4,72,0.8841,0.5963,0.000981
4,73,0.8822,0.5963,0.000981
4,74,0.8815,0.5962,0.000981
4,75,0.8788,0.597,0.000981
4,76,0.8763,0.5974,0.000981
4,77,0.8736,0.5986,0.00098
4,78,0.8717,0.5993,0.00098
4,79,0.8716,0.6004,0.00098
4,80,0.8702,0.6015,0.00098
4,81,0.8688,0.6025,0.00098
4,82,0.8681,0.6024,0.00098
4,83,0.8734,0.6023,0.00098
4,84,0.873,0.6022,0.00098
4,85,0.8735,0.6025,0.00098
4,86,0.8713,0.6024,0.00098
4,87,0.8705,0.6021,0.00098
